sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Total,65 years or over,Total,All deaths reported in the country,Lithuania,30627.0,30835.0,30421.0,29325.0,33403.0,36840.0,33545.0,
Total,65 years or over,Total,All deaths reported in the country,Luxembourg,3231.0,3406.0,3386.0,3365.0,3705.0,3586.0,3550.0,
Total,65 years or over,Total,All deaths reported in the country,Latvia,21665.0,21920.0,21991.0,21385.0,22487.0,26695.0,,
Total,65 years or over,Total,All deaths reported in the country,Malta,2807.0,3030.0,3124.0,3183.0,3492.0,3567.0,3653.0,
Total,65 years or over,Total,All deaths reported in the country,Netherlands,125078.0,126915.0,130136.0,129266.0,145396.0,146422.0,146335.0,
Total,65 years or over,Total,All deaths reported in the country,Norway,34570.0,34907.0,34841.0,34704.0,34720.0,35850.0,,
Total,65 years or over,Total,All deaths reported in the country,Poland,286583.0,302926.0,314072.0,312790.0,373117.0,408597.0,354486.0,
Total,65 years or over,Total,All deaths reported in the country,Portugal,94201.0,93499.0,96937.0,95954.0,106591.0,107968.0,,
Total,65 years or over,Total,All deaths reported in the country,Romania,194429.0,198977.0,200957.0,197960.0,230679.0,260615.0,,
Total,65 years or over,Total,All deaths reported in the country,Serbia,80058.0,83004.0,82028.0,81932.0,94801.0,111868.0,90006.0,
Total,65 years or over,Total,All deaths reported in the country,Sweden,79745.0,80902.0,81186.0,78237.0,87955.0,81248.0,84292.0,
Total,65 years or over,Total,All deaths reported in the country,Slovenia,16245.0,16813.0,16942.0,17031.0,20560.0,19543.0,19051.0,
Total,65 years or over,Total,All deaths reported in the country,Slovakia,38624.0,40127.0,40576.0,39972.0,45641.0,56522.0,46215.0,42001.0
Total,65 years or over,Total,All deaths reported in the country,Türkiye,293787.0,298172.0,300244.0,310698.0,367085.0,407429.0,371920.0,
Total,65 years or over,Total,All deaths reported in the country,United Kingdom,505987.0,515508.0,514926.0,,,,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Austria,67339.0,70003.0,70421.0,70150.0,77732.0,77100.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Belgium,90180.0,92161.0,93271.0,92004.0,109263.0,95072.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Bulgaria,83733.0,86387.0,85173.0,85204.0,98425.0,117712.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Switzerland,55854.0,57762.0,57863.0,58910.0,66975.0,61779.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Cyprus,4621.0,5116.0,4930.0,5295.0,5488.0,6125.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Czechia,87505.0,91365.0,92999.0,92929.0,109133.0,116744.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Germany,773086.0,797956.0,817181.0,805950.0,849341.0,881039.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Denmark,44062.0,44976.0,46896.0,45919.0,46852.0,49360.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Estonia,11993.0,12338.0,12547.0,12334.0,12617.0,15047.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Greece,101915.0,107774.0,103842.0,108384.0,114404.0,124582.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Spain,350484.0,364226.0,366733.0,358356.0,428983.0,386824.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),3754163.0,3889805.0,3919858.0,3905800.0,4397202.0,4464698.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),4260541.0,4405739.0,4435122.0,,,,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Finland,45547.0,45497.0,46470.0,46355.0,47675.0,49981.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,France,490689.0,504460.0,508676.0,514476.0,568546.0,560315.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Croatia,42466.0,44358.0,43608.0,43142.0,48173.0,52989.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Hungary,96683.0,101440.0,101436.0,101645.0,112326.0,122389.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Ireland,25094.0,24952.0,25523.0,25534.0,26939.0,28538.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Iceland,1938.0,1852.0,1849.0,1873.0,1896.0,1923.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Italy,545586.0,577524.0,560313.0,569683.0,668160.0,629120.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Liechtenstein,217.0,197.0,230.0,218.0,271.0,218.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Lithuania,30637.0,30827.0,30431.0,29325.0,33403.0,36826.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Luxembourg,3255.0,3402.0,3424.0,3367.0,3731.0,3597.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Latvia,21659.0,21900.0,21987.0,21378.0,22483.0,26701.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Malta,2773.0,3007.0,3098.0,3165.0,3486.0,3560.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Netherlands,125192.0,126971.0,130227.0,129385.0,145404.0,146497.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Norway,34586.0,34958.0,34879.0,34721.0,34708.0,35826.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Poland,286463.0,302821.0,314008.0,312674.0,373105.0,408587.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Portugal,94077.0,93360.0,96742.0,95789.0,106501.0,107865.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Romania,194406.0,199007.0,201021.0,197938.0,230721.0,260715.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Serbia,80124.0,83078.0,82111.0,82008.0,94855.0,111942.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Sweden,79767.0,80906.0,81198.0,78242.0,88001.0,81164.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Slovenia,16289.0,16900.0,17084.0,17171.0,20626.0,19644.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Slovakia,38662.0,40171.0,40619.0,40006.0,45684.0,56605.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,Türkiye,291485.0,294782.0,300338.0,310770.0,367154.0,407487.0,,
Total,65 years or over,Total,All deaths of residents in or outside their home country,United Kingdom,506378.0,515934.0,515264.0,,,,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Austria,12.0,9.0,10.0,14.0,20.0,21.0,16.0,24.0
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Belgium,4.0,4.0,3.0,6.0,9.0,9.0,11.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Bulgaria,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Switzerland,9.0,8.0,9.0,10.0,6.0,11.0,12.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Cyprus,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Czechia,0.0,0.0,3.0,1.0,1.0,3.0,4.0,3.0
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Germany,38.0,39.0,65.0,74.0,65.0,61.0,77.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Denmark,7.0,14.0,3.0,4.0,9.0,6.0,8.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Estonia,,0.0,0.0,0.0,0.0,0.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Greece,,0.0,0.0,0.0,0.0,1.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Spain,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,European Union - 27 countries (from 2020),92.0,89.0,118.0,143.0,155.0,165.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,European Union - 28 countries (2013-2020),93.0,90.0,126.0,,,,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Finland,0.0,0.0,0.0,1.0,1.0,0.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,France,9.0,4.0,10.0,7.0,8.0,11.0,20.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Metropolitan France,9.0,4.0,10.0,7.0,7.0,11.0,20.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Croatia,0.0,1.0,0.0,0.0,0.0,1.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Hungary,0.0,0.0,0.0,0.0,2.0,2.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Ireland,,0.0,0.0,0.0,2.0,0.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Iceland,,0.0,2.0,0.0,0.0,0.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Italy,8.0,6.0,11.0,11.0,9.0,19.0,10.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Liechtenstein,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Lithuania,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Luxembourg,1.0,0.0,1.0,0.0,0.0,1.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Netherlands,5.0,3.0,1.0,11.0,13.0,13.0,11.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Norway,3.0,2.0,2.0,4.0,3.0,4.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Poland,2.0,2.0,2.0,2.0,4.0,5.0,16.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Portugal,0.0,0.0,0.0,0.0,1.0,3.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Romania,1.0,0.0,0.0,1.0,2.0,0.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Serbia,0.0,0.0,0.0,2.0,0.0,12.0,6.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Sweden,2.0,3.0,4.0,5.0,1.0,2.0,10.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Slovenia,0.0,0.0,1.0,1.0,6.0,2.0,2.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Slovakia,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,Türkiye,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths reported in the country,United Kingdom,1.0,1.0,8.0,,,,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Austria,12.0,9.0,10.0,14.0,20.0,21.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Belgium,4.0,4.0,3.0,6.0,9.0,9.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Bulgaria,1.0,1.0,0.0,0.0,0.0,0.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Switzerland,9.0,8.0,8.0,10.0,6.0,11.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Cyprus,0.0,0.0,1.0,1.0,0.0,0.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Czechia,0.0,0.0,3.0,1.0,1.0,3.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Germany,38.0,39.0,66.0,74.0,66.0,61.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Denmark,7.0,14.0,3.0,4.0,9.0,6.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Estonia,,0.0,0.0,0.0,0.0,0.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Greece,0.0,0.0,0.0,0.0,0.0,1.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,Spain,1.0,1.0,3.0,3.0,2.0,3.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),92.0,89.0,119.0,142.0,155.0,165.0,,
Total,65 years or over,"Drug dependence, toxicomania (F11-F16, F18-F19)",All deaths of residents in or outside their home country,European Union - 28 countries (2013-2020),93.0,90.0,127.0,,,,,
