worktime,sector,sex,level,country,2005,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total,Private government dependant institutions,Males,Short-cycle tertiary education,Türkiye,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education,United Kingdom,,,,124513.0,109549.0,106421.0,113630.0,113685.0,115432.0,137800.0,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Albania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Austria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Bosnia and Herzegovina,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Belgium,,,,121271.0,121104.0,122047.0,124527.0,141802.0,128120.0,128154.0,128704.0,134350.0,136636.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Bulgaria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Switzerland,,,,11685.0,12082.0,11242.0,11157.0,11481.0,12491.0,12531.0,13066.0,13354.0,13114.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Cyprus,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Czechia,,,,2304.0,2184.0,2104.0,1934.0,1778.0,1604.0,1653.0,1525.0,1609.0,1693.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Germany,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Denmark,,,,1706.0,2127.0,2137.0,1857.0,916.0,879.0,225.0,210.0,205.0,234.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Estonia,,,,19037.0,17722.0,16931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Greece,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Spain,,,,24924.0,24246.0,23865.0,22551.0,25951.0,26273.0,26004.0,27137.0,28723.0,28704.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Finland,,,,39068.0,40759.0,55396.0,64345.0,65404.0,65888.0,66088.0,65277.0,67961.0,70239.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),France,,,,38007.0,38796.0,38969.0,40162.0,40676.0,36367.0,37801.0,38603.0,39620.0,38639.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Croatia,,,,0.0,,,,,,,,0.0,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Hungary,,,,22067.0,7119.0,6964.0,6771.0,6865.0,6893.0,7352.0,7167.0,7421.0,9885.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Ireland,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Iceland,,,,1998.0,2214.0,2206.0,2063.0,2030.0,2007.0,1894.0,2003.0,2164.0,2246.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Italy,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Liechtenstein,,,,528.0,492.0,439.0,409.0,417.0,443.0,471.0,453.0,457.0,458.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Lithuania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Luxembourg,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Latvia,,,,25111.0,24854.0,22289.0,22687.0,22989.0,22307.0,23237.0,23180.0,22929.0,22202.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Montenegro,,,,,,,,0.0,0.0,0.0,0.0,0.0,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),North Macedonia,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Malta,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Netherlands,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Norway,,,,5671.0,5287.0,5998.0,5699.0,4453.0,4723.0,5596.0,5475.0,6257.0,6757.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Poland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Portugal,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Romania,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Serbia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Sweden,,,,19729.0,19501.0,19830.0,20027.0,20644.0,20673.0,21259.0,23678.0,27352.0,28978.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Slovenia,,,,2129.0,1830.0,1658.0,1532.0,1598.0,1539.0,1580.0,1685.0,1865.0,1892.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Slovakia,,,,212.0,261.0,275.0,307.0,338.0,330.0,303.0,282.0,281.0,294.0
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),Türkiye,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Tertiary education (levels 5-8),United Kingdom,,,,1048045.0,1034750.0,1021812.0,1036425.0,1053298.0,1064727.0,1128211.0,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Albania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Austria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Bosnia and Herzegovina,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Belgium,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Bulgaria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Switzerland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Cyprus,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Czechia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Germany,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Denmark,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Estonia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Greece,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Spain,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,European Union - 27 countries (from 2020),,,,416.0,361.0,355.0,347.0,275.0,183.0,127.0,92.0,54.0,72.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,European Union - 28 countries (2013-2020),,,,416.0,361.0,72344.0,64040.0,58281.0,53953.0,56207.0,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Finland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,France,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Croatia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Hungary,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Ireland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Iceland,,,,8.0,3.0,0.0,0.0,7.0,5.0,7.0,14.0,12.0,6.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Italy,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Lithuania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Luxembourg,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Latvia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Montenegro,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,North Macedonia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Malta,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Netherlands,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Norway,,,,0.0,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Poland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Portugal,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Romania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Serbia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Sweden,,,,416.0,361.0,355.0,347.0,275.0,183.0,127.0,92.0,54.0,72.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Slovenia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Slovakia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,Türkiye,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - general/academic,United Kingdom,,,,,78691.0,71989.0,63693.0,58006.0,53770.0,56080.0,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Albania,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Austria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Bosnia and Herzegovina,,,,,,,,,,,,,0.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Belgium,,,,5078.0,4667.0,4556.0,4575.0,4513.0,4739.0,4415.0,4421.0,5405.0,5708.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Bulgaria,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Switzerland,,,,826.0,774.0,815.0,627.0,636.0,666.0,583.0,570.0,398.0,373.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Cyprus,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Czechia,,,,35.0,48.0,54.0,46.0,48.0,44.0,46.0,40.0,44.0,51.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Germany,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Denmark,,,,114.0,422.0,455.0,278.0,46.0,45.0,44.0,47.0,54.0,58.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Estonia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Greece,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Spain,,,,24924.0,24246.0,23865.0,22551.0,24959.0,26160.0,26004.0,27137.0,28723.0,28704.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Finland,,,,0.0,0.0,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,France,,,,29056.0,29514.0,29366.0,30391.0,30898.0,24851.0,26290.0,26967.0,27920.0,26865.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Croatia,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Hungary,,,,7134.0,375.0,117.0,131.0,134.0,113.0,188.0,159.0,178.0,431.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Ireland,,,,,,,,,,,,,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Iceland,,,,149.0,167.0,155.0,137.0,126.0,106.0,70.0,75.0,93.0,90.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Italy,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Liechtenstein,,,,,,,,,,0.0,0.0,0.0,0.0
Total,Private government dependant institutions,Males,Short-cycle tertiary education - vocational/professional,Lithuania,,,,,,,,,,,,,
