sex,age,icd10,resid,country,2016,2017,2018,2019,2020,2021,2022,2023
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Belgium,,,,,15.0,3.0,3.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Bulgaria,,,,,14.0,9.0,2.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Switzerland,,,,,1.0,2.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Cyprus,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Czechia,,,,,1.0,5.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Germany,,,,,14.0,11.0,3.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Denmark,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Estonia,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Greece,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Spain,,,,,31.0,2.0,1.0,0.0
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,European Union - 27 countries (from 2020),,,,,162.0,85.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Finland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,France,,,,,42.0,10.0,6.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Metropolitan France,,,,,42.0,9.0,5.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Croatia,,,,,1.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Hungary,,,,,4.0,7.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Ireland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Iceland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Italy,,,,,9.0,7.0,4.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Liechtenstein,,,,,0.0,0.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Lithuania,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Luxembourg,,,,,0.0,2.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Latvia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Malta,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Netherlands,,,,,7.0,2.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Norway,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Poland,,,,,20.0,25.0,6.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Portugal,,,,,1.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Romania,,,,,2.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Serbia,,,,,30.0,18.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Sweden,,,,,1.0,1.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Slovenia,,,,,0.0,1.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Slovakia,,,,,0.0,0.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths reported in the country,Türkiye,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Austria,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Belgium,,,,,14.0,3.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Bulgaria,,,,,14.0,9.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Switzerland,,,,,1.0,2.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Cyprus,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Czechia,,,,,1.0,5.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Germany,,,,,13.0,11.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Denmark,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Estonia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Greece,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Spain,,,,,31.0,2.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,,,159.0,84.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Finland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,France,,,,,42.0,10.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Croatia,,,,,1.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Hungary,,,,,4.0,7.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Ireland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Iceland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Italy,,,,,7.0,6.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Liechtenstein,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Lithuania,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Luxembourg,,,,,0.0,2.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Latvia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Malta,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Netherlands,,,,,7.0,2.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Norway,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Poland,,,,,21.0,25.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Portugal,,,,,1.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Romania,,,,,2.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Serbia,,,,,30.0,18.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Sweden,,,,,1.0,1.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Slovenia,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Slovakia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, virus not identified",All deaths of residents in or outside their home country,Türkiye,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Austria,,,,,0.0,0.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Belgium,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Bulgaria,,,,,0.0,0.0,1.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Switzerland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Cyprus,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Czechia,,,,,0.0,6.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Germany,,,,,0.0,26.0,4.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Denmark,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Estonia,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Greece,,,,,0.0,1.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Spain,,,,,0.0,1.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,European Union - 27 countries (from 2020),,,,,0.0,82.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Finland,,,,,0.0,1.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,France,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Metropolitan France,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Croatia,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Hungary,,,,,0.0,0.0,4.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Ireland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Iceland,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Italy,,,,,0.0,1.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Liechtenstein,,,,,0.0,0.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Lithuania,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Luxembourg,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Latvia,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Malta,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Netherlands,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Norway,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Poland,,,,,0.0,45.0,21.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Portugal,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Romania,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Serbia,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Sweden,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Slovenia,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Slovakia,,,,,0.0,0.0,0.0,0.0
Males,From 30 to 44 years,"COVID-19, other",All deaths reported in the country,Türkiye,,,,,0.0,0.0,0.0,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Austria,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Belgium,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Bulgaria,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Switzerland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Cyprus,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Czechia,,,,,0.0,6.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Germany,,,,,0.0,24.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Denmark,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Estonia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Greece,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Spain,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,European Union - 27 countries (from 2020),,,,,0.0,80.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Finland,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,France,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Croatia,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Hungary,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Ireland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Iceland,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Italy,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Liechtenstein,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Lithuania,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Luxembourg,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Latvia,,,,,0.0,1.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Malta,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Netherlands,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Norway,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Poland,,,,,0.0,43.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Portugal,,,,,0.0,0.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Romania,,,,,0.0,2.0,,
Males,From 30 to 44 years,"COVID-19, other",All deaths of residents in or outside their home country,Serbia,,,,,0.0,0.0,,
